GPS Week,GPS TOW [s],Pos Mode,INS Mode,Hdg Mode,SVs Tracked,SVs Used,UTC Date,UTC Time,Lat [deg],Lon [deg],Alt Ellips [m],SOG [m/s],COG [deg],Hdg [deg],Horiz Vel [m/s],Vert Vel [m/s],Roll [deg],Pitch [deg],Yaw [deg],PDOP,HDOP,EHPE [m],EVPE [m],EHVE [m/s],EVVE [m/s],Baseline 2D [m],Baseline 3D [m],Corr. Age [s],Delta TOW [ms],2D Delta Pos [m],3D Delta Pos [m]
2111,414579.7,4,0,,,13,,,37.82866547,-122.2865163,-25.2983,0.02,90,,0.01,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.928,99586.996,1.7,100,0.042,0.042
2111,414579.8,4,0,,,13,,,37.82866554,-122.2865162,-25.3205,0.02,341.565,,0.02,-0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.936,99587.004,1.8,100,0.011,0.025
2111,414579.9,4,0,,,13,,,37.82866555,-122.2865162,-25.3095,0.01,90,,0.01,0,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.937,99587.005,0.9,100,0.002,0.011
2111,414580,4,0,,,13,,,37.82866562,-122.2865162,-25.2934,0.03,183.18,,0.02,0.03,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.945,99587.013,1,100,0.009,0.018
2111,414580.1,4,0,,,13,,,37.82866553,-122.2865163,-25.289,0.02,253.301,,0.01,-0.02,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.935,99587.003,1.1,100,0.018,0.018
2111,414580.2,4,0,,,13,,,37.82866561,-122.2865161,-25.2807,0.04,8.616,,0.03,-0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.944,99587.012,1.2,100,0.024,0.025
2111,414580.3,4,0,,,13,,,37.82866557,-122.2865161,-25.318,0.03,180,,0.03,0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.939,99587.007,1.3,100,0.004,0.037
2111,414580.4,4,0,,,13,,,37.82866566,-122.2865162,-25.306,0.01,26.565,,0.01,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.949,99587.017,1.4,100,0.016,0.02
2111,414580.5,4,0,,,13,,,37.82866554,-122.2865161,-25.2797,0.01,161.565,,0.01,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.936,99587.004,1.5,100,0.015,0.03
2111,414580.6,4,0,,,13,,,37.82866553,-122.286516,-25.2667,0.04,221.186,,0.02,0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.935,99587.003,1.6,100,0.01,0.017
2111,414580.7,4,0,,,13,,,37.82866568,-122.2865162,-25.3128,0.02,6.71,,0.02,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.952,99587.02,1.7,100,0.021,0.051
2111,414580.8,4,0,,,13,,,37.82866554,-122.2865162,-25.2917,0.02,130.601,,0.02,0,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.936,99587.004,1.8,100,0.017,0.027
2111,414580.9,4,0,,,13,,,37.82866571,-122.2865163,-25.3076,0.01,243.435,,0,-0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.955,99587.023,1.9,100,0.019,0.025
2111,414581,4,0,,,13,,,37.82866576,-122.286516,-25.3265,0.03,40.601,,0.02,-0.02,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.96,99587.028,2,100,0.019,0.027
2111,414581.1,4,0,,,13,,,37.82866568,-122.2865161,-25.2829,0.02,39.289,,0.01,0.01,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.952,99587.02,1.1,100,0.009,0.045
2111,414581.2,4,0,,,13,,,37.82866562,-122.2865161,-25.3372,0.03,274.764,,0.02,-0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.944,99587.012,1.2,100,0.008,0.055
2111,414581.3,4,0,,,13,,,37.82866555,-122.2865162,-25.3291,0.02,104.036,,0.01,0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.937,99587.005,1.3,100,0.009,0.012
2111,414581.4,4,0,,,13,,,37.82866562,-122.2865162,-25.2901,0.05,190.62,,0.02,0.05,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.945,99587.013,1.4,100,0.007,0.04
2111,414581.5,4,0,,,13,,,37.82866557,-122.2865161,-25.2707,0.02,302.005,,0.02,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.939,99587.007,1.5,100,0.01,0.022
2111,414581.6,4,0,,,13,,,37.82866571,-122.2865162,-25.3568,0.02,107.65,,0.02,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.953,99587.022,1.6,100,0.017,0.088
2111,414581.7,4,0,,,13,,,37.82866558,-122.2865162,-25.3196,0.06,319.399,,0.01,-0.06,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.94,99587.008,1.7,100,0.014,0.04
2111,414581.8,4,0,,,13,,,37.82866553,-122.2865161,-25.2728,0.05,154.983,,0.02,0.04,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.936,99587.004,1.8,100,0.006,0.047
2111,414581.9,4,0,,,13,,,37.82866561,-122.2865163,-25.3108,0.04,10.713,,0.04,-0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.943,99587.011,1.9,100,0.019,0.042
2111,414582,4,0,,,13,,,37.82866554,-122.2865162,-25.2561,0.02,202.834,,0.02,0,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.937,99587.005,1,100,0.011,0.056
2111,414582.1,4,0,,,13,,,37.82866555,-122.2865162,-25.2661,0.02,123.69,,0.01,-0.02,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.938,99587.006,1.1,100,0.002,0.01
2111,414582.2,4,0,,,13,,,37.82866559,-122.2865162,-25.3065,0.01,29.745,,0.01,0,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.942,99587.01,1.2,100,0.005,0.041
2111,414582.3,4,0,,,13,,,37.82866566,-122.2865162,-25.29,0.02,249.146,,0.02,-0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.949,99587.017,1.3,100,0.008,0.018
2111,414582.4,4,0,,,13,,,37.82866561,-122.2865162,-25.3248,0.03,38.157,,0.02,0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.944,99587.012,1.4,100,0.006,0.035
2111,414582.5,4,0,,,13,,,37.82866547,-122.2865163,-25.3117,0.02,138.013,,0.01,-0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.928,99586.996,1.5,100,0.017,0.022
2111,414582.6,4,0,,,13,,,37.8286656,-122.2865162,-25.3597,0.01,350.538,,0.01,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.942,99587.011,1.6,100,0.016,0.05
2111,414582.7,4,0,,,13,,,37.8286655,-122.286516,-25.2631,0.01,0,,0,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.932,99587,1.7,100,0.02,0.099
2111,414582.8,4,0,,,13,,,37.82866556,-122.2865162,-25.3116,0.04,135,,0.01,0.04,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.937,99587.005,1.8,100,0.017,0.051
2111,414582.9,4,0,,,13,,,37.82866545,-122.2865161,-25.3058,0.02,244.983,,0.02,-0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.926,99586.994,1.9,100,0.018,0.019
2111,414583,4,0,,,13,,,37.82866542,-122.2865162,-25.2901,0.02,53.13,,0.01,-0.02,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.923,99586.991,2,100,0.011,0.019
2111,414583.1,4,0,,,13,,,37.82866562,-122.2865163,-25.295,0.02,338.199,,0.01,0.02,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.945,99587.013,1.1,100,0.024,0.024
2111,414583.2,4,0,,,13,,,37.82866561,-122.2865163,-25.3187,0.03,36.87,,0.01,-0.02,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.944,99587.012,1.2,100,0.002,0.024
2111,414583.3,4,0,,,13,,,37.82866566,-122.2865162,-25.3128,0.02,113.629,,0.02,0,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.949,99587.017,1.3,100,0.011,0.013
2111,414583.4,4,0,,,13,,,37.82866556,-122.2865162,-25.3137,0.02,4.764,,0.01,0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.938,99587.006,1.4,100,0.011,0.011
2111,414583.5,4,0,,,13,,,37.8286656,-122.2865162,-25.3205,0.01,281.31,,0.01,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.942,99587.01,1.5,100,0.006,0.009
2111,414583.6,4,0,,,13,,,37.82866561,-122.2865162,-25.3159,0.02,41.186,,0.01,-0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.944,99587.012,1.6,100,0.001,0.005
2111,414583.7,4,0,,,13,,,37.82866544,-122.2865162,-25.2774,0.03,166.866,,0.03,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.925,99586.993,1.7,100,0.02,0.043
2111,414583.8,4,0,,,13,,,37.82866555,-122.2865163,-25.2892,0.03,315,,0.02,-0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.938,99587.006,1.8,100,0.016,0.02
2111,414583.9,4,0,,,13,,,37.82866554,-122.2865162,-25.2989,0.02,49.399,,0.01,0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.936,99587.004,1.9,100,0.007,0.012
2111,414584,4,0,,,13,,,37.82866551,-122.2865162,-25.2879,0.04,161.565,,0,-0.04,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.932,99587,1,100,0.004,0.012
2111,414584.1,4,0,,,13,,,37.82866554,-122.2865162,-25.3081,0.02,180,,0,0.01,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.935,99587.003,1.1,100,0.006,0.021
2111,414584.2,4,0,,,13,,,37.82866547,-122.2865162,-25.2961,0.02,274.399,,0.01,0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.928,99586.996,1.2,100,0.007,0.014
2111,414584.3,4,0,,,13,,,37.82866573,-122.2865161,-25.3115,0.03,59.036,,0.01,-0.03,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.957,99587.025,1.3,100,0.029,0.033
2111,414584.4,4,0,,,13,,,37.8286655,-122.2865161,-25.2977,0.05,139.399,,0.02,0.04,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.931,99586.999,1.4,100,0.026,0.029
2111,414584.5,4,0,,,13,,,37.82866551,-122.2865162,-25.2822,0.02,234.462,,0.01,-0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.933,99587.001,1.5,100,0.006,0.016
2111,414584.6,4,0,,,13,,,37.82866545,-122.2865161,-25.2767,0.02,7.595,,0.02,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.926,99586.994,1.6,100,0.01,0.011
2111,414584.7,4,0,,,13,,,37.82866544,-122.2865161,-25.2725,0.01,84.289,,0.01,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.925,99586.993,1.7,100,0.003,0.005
2111,414584.8,4,0,,,13,,,37.82866547,-122.2865161,-25.2755,0.01,143.13,,0.01,-0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.928,99586.996,1.8,100,0.004,0.005
2111,414584.9,4,0,,,13,,,37.82866539,-122.2865163,-25.2669,0.02,227.726,,0.01,0.02,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.92,99586.988,0.9,100,0.018,0.02
2111,414585,4,0,,,13,,,37.82866551,-122.2865161,-25.3188,0.01,116.565,,0.01,-0.01,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.932,99587,1,100,0.023,0.057
2111,414585.1,4,0,,,13,,,37.82866553,-122.286516,-25.2949,0.02,228.366,,0.01,0.01,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.935,99587.003,1.1,100,0.005,0.024
2111,414585.2,4,0,,,13,,,37.82866561,-122.2865161,-25.3052,0.03,41.186,,0.01,-0.03,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.943,99587.011,1.2,100,0.011,0.015
2111,414585.3,4,0,,,13,,,37.82866548,-122.2865163,-25.2986,0.02,307.405,,0.02,0,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.929,99586.997,1.3,100,0.023,0.024
2111,414585.4,4,0,,,13,,,37.8286655,-122.2865164,-25.2745,0.01,63.435,,0,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.932,99587,1.4,100,0.007,0.025
2111,414585.5,4,0,,,13,,,37.82866557,-122.2865162,-25.2825,0.02,143.746,,0.02,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.94,99587.008,1.5,100,0.02,0.022
2111,414585.6,4,0,,,13,,,37.82866565,-122.2865162,-25.3271,0.02,201.801,,0.01,0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.948,99587.016,1.6,100,0.011,0.046
2111,414585.7,4,0,,,13,,,37.82866559,-122.2865163,-25.3167,0.02,301.608,,0.02,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.941,99587.009,1.7,100,0.007,0.012
2111,414585.8,4,0,,,13,,,37.82866553,-122.2865161,-25.2973,0.02,101.31,,0.01,-0.02,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.934,99587.002,1.8,100,0.012,0.023
2111,414585.9,4,0,,,13,,,37.82866555,-122.2865163,-25.3243,0.03,23.962,,0.01,0.03,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.936,99587.004,1.9,100,0.016,0.031
2111,414586,4,0,,,13,,,37.82866555,-122.2865163,-25.2781,0.03,185.194,,0.01,-0.03,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.938,99587.006,2,100,0.001,0.046
2111,414586.1,4,0,,,13,,,37.82866556,-122.2865163,-25.3132,0.03,185.711,,0.01,0.03,,,,1.5,0.8,0.09,0.21,0.07,0.16,99583.937,99587.005,2.1,100,0.001,0.035
2111,414586.2,4,0,,,13,,,37.82866557,-122.2865163,-25.3091,0.01,218.66,,0.01,0,,,,1.5,0.8,0.09,0.22,0.07,0.16,99583.939,99587.007,2.2,100,0.002,0.005
2111,414586.3,4,0,,,13,,,37.82866567,-122.2865163,-25.2947,0.01,72.897,,0.01,0.01,,,,1.5,0.8,0.09,0.22,0.07,0.16,99583.951,99587.019,2.3,100,0.012,0.019
2111,414586.4,4,0,,,13,,,37.82866547,-122.2865163,-25.2764,0.01,288.435,,0,-0.01,,,,1.5,0.8,0.09,0.22,0.07,0.16,99583.928,99586.996,2.4,100,0.023,0.029
2111,414586.5,4,0,,,13,,,37.82866567,-122.2865163,-25.2925,0.02,94.399,,0.01,0.01,,,,1.5,0.8,0.09,0.22,0.07,0.16,99583.95,99587.018,2.5,100,0.023,0.028
2111,414586.6,4,0,,,13,,,37.82866561,-122.2865162,-25.2885,0.04,229.635,,0.03,-0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.944,99587.012,1.6,100,0.009,0.01
2111,414586.7,4,0,,,13,,,37.82866556,-122.2865163,-25.2903,0.06,49.399,,0.01,0.06,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.939,99587.007,1.7,100,0.008,0.008
2111,414586.8,4,0,,,13,,,37.82866563,-122.2865163,-25.2942,0.05,90,,0.01,-0.05,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.947,99587.015,1.8,100,0.008,0.009
2111,414586.9,4,0,,,13,,,37.82866558,-122.2865163,-25.2858,0.04,14.036,,0,0.04,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.94,99587.008,1.9,100,0.008,0.012
2111,414587,4,0,,,13,,,37.82866569,-122.2865162,-25.3027,0.01,0,,0.01,-0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.953,99587.021,2,100,0.014,0.022
2111,414587.1,4,0,,,13,,,37.82866544,-122.2865164,-25.2751,0.04,341.565,,0.03,-0.03,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.925,99586.993,1.1,100,0.032,0.042
2111,414587.2,4,0,,,13,,,37.82866547,-122.2865163,-25.2755,0.02,159.146,,0.02,0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.928,99586.996,1.2,100,0.008,0.008
2111,414587.3,4,0,,,13,,,37.82866567,-122.2865162,-25.3011,0.01,80.538,,0.01,0,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.95,99587.018,1.3,100,0.024,0.035
2111,414587.4,4,0,,,13,,,37.82866549,-122.2865164,-25.2767,0.02,299.055,,0.02,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.93,99586.998,1.4,100,0.029,0.038
2111,414587.5,4,0,,,13,,,37.82866546,-122.2865162,-25.2794,0.04,205.463,,0.02,0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.928,99586.996,1.5,100,0.019,0.019
2111,414587.6,4,0,,,13,,,37.82866572,-122.2865162,-25.2969,0.01,30.964,,0.01,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.956,99587.024,1.6,100,0.029,0.034
2111,414587.7,4,0,,,13,,,37.82866557,-122.2865163,-25.2876,0.02,35.538,,0.02,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.939,99587.007,1.7,100,0.017,0.02
2111,414587.8,4,0,,,13,,,37.8286655,-122.2865163,-25.2912,0.01,233.13,,0.01,-0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.932,99587,1.8,100,0.008,0.009
2111,414587.9,4,0,,,13,,,37.8286655,-122.2865163,-25.2701,0.01,48.814,,0.01,0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.932,99587,1.9,100,0.003,0.021
2111,414588,4,0,,,13,,,37.82866545,-122.2865165,-25.2907,0.01,213.69,,0.01,0,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.926,99586.994,2,100,0.016,0.026
2111,414588.1,4,0,,,13,,,37.8286655,-122.2865164,-25.3325,0.02,100.305,,0.01,-0.01,,,,1.5,0.8,0.09,0.21,0.07,0.16,99583.931,99586.999,2.1,100,0.005,0.042
2111,414588.2,4,0,,,13,,,37.8286655,-122.2865163,-25.3296,0.03,90,,0.02,-0.02,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.931,99586.999,1.2,100,0.009,0.01
2111,414588.3,4,0,,,13,,,37.82866553,-122.2865163,-25.3041,0.02,282.095,,0.01,-0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.935,99587.003,1.3,100,0.005,0.026
2111,414588.4,4,0,,,13,,,37.82866553,-122.2865163,-25.283,0.02,292.62,,0.01,0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.935,99587.003,1.4,100,0.001,0.021
2111,414588.5,4,0,,,13,,,37.82866555,-122.2865162,-25.2885,0.03,45,,0.01,-0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.938,99587.006,1.5,100,0.01,0.011
2111,414588.6,4,0,,,13,,,37.82866549,-122.2865161,-25.2866,0.02,133.025,,0.02,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.931,99586.999,1.6,100,0.008,0.009
2111,414588.7,4,0,,,13,,,37.82866575,-122.2865162,-25.326,0.02,0,,0.02,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.959,99587.027,1.7,100,0.03,0.049
2111,414588.8,4,0,,,13,,,37.82866551,-122.2865162,-25.2521,0.03,235.713,,0.03,0,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.933,99587.001,1.8,100,0.027,0.079
2111,414588.9,4,0,,,13,,,37.82866552,-122.2865162,-25.3052,0.02,84.806,,0.01,0.02,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.934,99587.002,0.9,100,0.002,0.053
2111,414589,4,0,,,13,,,37.82866542,-122.2865163,-25.2847,0.04,336.038,,0.01,-0.04,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.923,99586.991,1,100,0.011,0.023
2111,414589.1,4,0,,,13,,,37.82866549,-122.2865163,-25.2525,0.02,270,,0,0.02,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.931,99586.999,1.1,100,0.009,0.033
2111,414589.2,4,0,,,13,,,37.82866548,-122.2865165,-25.2951,0.03,280.008,,0.02,-0.02,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.93,99586.998,1.2,100,0.014,0.045
2111,414589.3,4,0,,,13,,,37.82866541,-122.2865164,-25.2753,0.02,141.34,,0.02,0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.922,99586.99,1.3,100,0.009,0.022
2111,414589.4,4,0,,,13,,,37.82866549,-122.2865163,-25.2935,0.04,45,,0.03,0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.93,99586.998,1.4,100,0.013,0.022
2111,414589.5,4,0,,,13,,,37.82866564,-122.2865163,-25.3189,0.01,164.055,,0.01,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.947,99587.015,1.5,100,0.017,0.031
2111,414589.6,4,0,,,13,,,37.82866551,-122.2865163,-25.2715,0.04,293.629,,0.02,-0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.933,99587.001,1.6,100,0.015,0.05
2111,414589.7,4,0,,,13,,,37.82866556,-122.2865163,-25.3195,0.03,26.565,,0.02,0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.938,99587.006,1.7,100,0.006,0.048
2111,414589.8,4,0,,,13,,,37.8286655,-122.2865163,-25.2937,0.04,202.166,,0.03,-0.02,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.931,99586.999,0.8,100,0.007,0.027
2111,414589.9,4,0,,,13,,,37.82866548,-122.2865165,-25.3233,0.04,173.66,,0.01,0.04,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.929,99586.997,0.9,100,0.014,0.033
2111,414590,4,0,,,13,,,37.82866562,-122.2865166,-25.3283,0.02,34.695,,0.02,-0.01,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.944,99587.012,1,100,0.018,0.019
2111,414590.1,4,0,,,13,,,37.82866567,-122.2865163,-25.3138,0.02,311.186,,0.01,-0.02,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.95,99587.018,1.1,100,0.023,0.027
2111,414590.2,4,0,,,13,,,37.82866567,-122.2865163,-25.3183,0.02,198.435,,0.02,-0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.95,99587.018,1.2,100,0.001,0.005
2111,414590.3,4,0,,,13,,,37.82866562,-122.2865163,-25.2889,0.02,47.121,,0.02,-0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.944,99587.012,1.3,100,0.009,0.031
2111,414590.4,4,0,,,13,,,37.82866557,-122.2865163,-25.2894,0.01,220.601,,0.01,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.939,99587.007,1.4,100,0.005,0.005
2111,414590.5,4,0,,,13,,,37.82866557,-122.2865166,-25.2999,0.01,319.399,,0.01,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.939,99587.007,1.5,100,0.029,0.031
2111,414590.6,4,0,,,13,,,37.82866563,-122.2865163,-25.2884,0.03,52.696,,0.03,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.947,99587.015,1.6,100,0.028,0.03
2111,414590.7,4,0,,,13,,,37.82866572,-122.2865164,-25.3281,0.05,227.291,,0.02,-0.04,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.955,99587.023,1.7,100,0.011,0.041
2111,414590.8,4,0,,,13,,,37.82866547,-122.2865163,-25.2904,0.04,180,,0.01,0.04,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.928,99586.996,1.8,100,0.029,0.048
2111,414590.9,4,0,,,13,,,37.82866556,-122.2865163,-25.2567,0.03,0,,0.02,-0.02,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.939,99587.007,0.9,100,0.011,0.035
2111,414591,4,0,,,13,,,37.8286656,-122.2865161,-25.2405,0.04,123.69,,0.01,0.04,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.943,99587.011,1,100,0.013,0.021
2111,414591.1,4,0,,,13,,,37.82866564,-122.2865163,-25.2913,0.03,186.71,,0.02,-0.03,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.947,99587.015,1.1,100,0.012,0.052
2111,414591.2,4,0,,,13,,,37.8286656,-122.2865161,-25.2833,0.03,5.711,,0.03,0,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.943,99587.011,1.2,100,0.017,0.019
2111,414591.3,4,0,,,13,,,37.82866571,-122.2865163,-25.2881,0.03,315,,0,0.03,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.955,99587.023,1.3,100,0.023,0.024
2111,414591.4,4,0,,,13,,,37.82866563,-122.2865161,-25.2618,0.03,129.806,,0.02,-0.02,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.946,99587.014,1.4,100,0.017,0.031
2111,414591.5,4,0,,,13,,,37.82866559,-122.2865161,-25.2727,0.02,281.31,,0.02,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.942,99587.01,1.5,100,0.004,0.012
2111,414591.6,4,0,,,13,,,37.82866558,-122.2865162,-25.2408,0.01,116.565,,0,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.941,99587.009,1.6,100,0.004,0.032
2111,414591.7,4,0,,,13,,,37.82866548,-122.2865163,-25.2149,0.01,122.471,,0.01,0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.931,99586.998,1.7,100,0.018,0.032
2111,414591.8,4,0,,,13,,,37.82866553,-122.2865163,-25.2642,0.02,235.008,,0.01,-0.01,,,,1.5,0.8,0.08,0.21,0.07,0.16,99583.936,99587.004,1.8,100,0.006,0.05
2111,414591.9,4,0,,,13,,,37.82866562,-122.2865163,-25.2785,0.01,69.444,,0.01,-0.01,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.945,99587.013,0.9,100,0.01,0.018
2111,414592,4,0,,,13,,,37.82866571,-122.2865163,-25.2779,0.01,36.87,,0.01,0,,,,1.5,0.8,0.07,0.18,0.07,0.16,99583.955,99587.023,1,100,0.01,0.01
2111,414592.1,4,0,,,13,,,37.82866567,-122.2865162,-25.2736,0.01,20.556,,0.01,-0.01,,,,1.5,0.8,0.07,0.19,0.07,0.16,99583.951,99587.019,1.1,100,0.013,0.014
2111,414592.2,4,0,,,13,,,37.82866563,-122.286516,-25.2566,0.03,253.74,,0.03,0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.946,99587.014,1.2,100,0.015,0.023
2111,414592.3,4,0,,,13,,,37.82866564,-122.2865164,-25.2593,0.02,192.095,,0.01,-0.01,,,,1.5,0.8,0.08,0.19,0.07,0.16,99583.947,99587.015,1.3,100,0.029,0.029
2111,414592.4,4,0,,,13,,,37.82866553,-122.2865163,-25.2525,0.01,135,,0.01,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.936,99587.004,1.4,100,0.014,0.015
2111,414592.5,4,0,,,13,,,37.82866552,-122.2865164,-25.2269,0.03,322.125,,0.01,0.03,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.935,99587.003,1.5,100,0.01,0.027
2111,414592.6,4,0,,,13,,,37.82866559,-122.2865162,-25.2376,0.01,108.435,,0.01,0,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.942,99587.01,1.6,100,0.021,0.023
2111,414592.7,4,0,,,13,,,37.82866545,-122.2865164,-25.2366,0.02,165.256,,0.02,-0.01,,,,1.5,0.8,0.08,0.2,0.07,0.16,99583.927,99586.995,1.7,100,0.027,0.027
